01489161	0
13326198	1
00657016	2
09307300	3
03058603	4
03309808	5
08184600	6
08182379	7
02254258	8
00228535	9
09952163	10
00482473	11
00510189	12
02491383	13
07556637	14
01167188	15
02653996	16
04411264	17
00302394	18
01451842	19
09763784	20
13931145	21
00431893	22
02418686	23
13359941	24
13359690	25
13982357	26
13980845	27
07313241	28
07313004	29
02047650	30
13878112	31
07710616	32
07566863	33
00609506	34
05611302	35
01370590	36
00957176	37
05614657	38
00589309	39
02523275	40
02058794	41
04278605	42
02046755	43
07238102	44
07234230	45
04018399	46
02796995	47
02627221	48
14633206	49
00467717	50
13373214	51
00120010	52
00119568	53
09892693	54
00589769	55
10271677	56
10285135	57
02196690	58
14607521	59
09334396	60
02022486	61
08675967	62
08615374	63
08278324	64
08278169	65
01227137	66
02588099	67
02269894	68
01143838	69
14780040	70
00238867	71
00297906	72
15129927	73
01838651	74
01904293	75
10221312	76
09930876	77
01859325	78
01858441	79
02048891	80
00342755	81
13858045	82
00869596	83
08873622	84
08691669	85
10478960	86
10676877	87
15160579	88
00619183	89
09811852	90
01134522	91
01364184	92
01679433	93
00039488	94
05259240	95
00891936	96
10149527	97
02828648	98
03519981	99
03224893	100
03679384	101
02958017	102
08860123	103
00812526	104
01216522	105
13279262	106
02291708	107
07738353	108
01262936	109
03841666	110
03953020	111
04612722	112
13877918	113
00362128	114
02527651	115
00076072	116
07573696	117
07580053	118
01186208	119
07578093	120
03684823	121
03380461	122
07678193	123
07677593	124
00320681	125
00321148	126
02395115	127
02368787	128
13875571	129
01673472	130
13867276	131
01223182	132
00365188	133
14428160	134
14429985	135
03216828	136
03638321	137
00914215	138
07123288	139
00416399	140
00416135	141
02337667	142
05716577	143
01828736	144
05813229	145
01874568	146
02945161	147
01547001	148
01985029	149
01944692	150
09861946	151
01418037	152
07847198	153
00284798	154
01882170	155
00458471	156
00458754	157
01880531	158
02035337	159
00075618	160
05816790	161
00922867	162
02194286	163
05715283	164
05256862	165
15137676	166
15118453	167
10140783	168
00657728	169
01257612	170
02531422	171
08276720	172
08287586	173
00856860	174
04629194	175
06950209	176
06947032	177
00369628	178
10280130	179
00595146	180
02566015	181
04645599	182
04827652	183
02037272	184
01857171	185
01857325	186
08871007	187
08878016	188
00749574	189
00732746	190
09359803	191
09361517	192
03420559	193
01089137	194
05959954	195
03057075	196
00605310	197
07424109	198
05243704	199
08657249	200
00076393	201
02174115	202
01179865	203
10042300	204
05243879	205
02542280	206
04641153	207
00910135	208
10018021	209
02671880	210
02080577	211
15234764	212
15154774	213
00014742	214
00014405	215
00963283	216
05960464	217
13319726	218
13319032	219
04426618	220
04096066	221
13403331	222
02896789	223
13559409	224
00028565	225
05601357	226
07440979	227
02939919	228
03195485	229
00702226	230
04438304	231
00208797	232
02401809	233
00239614	234
14889479	235
15119536	236
01731351	237
09759069	238
08280124	239
15170504	240
15163797	241
02636921	242
00930368	243
00274283	244
02405252	245
00208943	246
05046471	247
00341917	248
00884466	249
00889472	250
09934921	251
13384877	252
02124748	253
04980008	254
02686568	255
02932019	256
05524243	257
05246796	258
01966861	259
00616498	260
07181935	261
07180787	262
04894037	263
01899360	264
01155421	265
03386011	266
05043973	267
05042871	268
02551602	269
11083656	270
06960566	271
06960298	272
00330144	273
00388210	274
00366275	275
00357680	276
01684337	277
04157320	278
00853633	279
00431005	280
02653159	281
02651424	282
07260623	283
13577171	284
05734381	285
00851933	286
10227266	287
02100709	288
00696852	289
00891850	290
01849221	291
00280853	292
03873064	293
01576917	294
13575433	295
00815801	296
01941093	297
01222884	298
04873550	299
15155220	300
15165490	301
01637633	302
05769471	303
02352019	304
01886407	305
00231567	306
02644622	307
01168961	308
02592397	309
01194418	310
03470387	311
04216963	312
07678729	313
13933841	314
02028722	315
05238282	316
05245626	317
13282550	318
13282007	319
00492410	320
02547225	321
03691459	322
03274561	323
10618848	324
08366202	325
15146545	326
00704305	327
06277280	328
06277803	329
03287733	330
03431745	331
01675190	332
04796490	333
02519991	334
02672540	335
00854000	336
01425511	337
01223616	338
05257737	339
00869931	340
06508816	341
13875970	342
02687251	343
01387786	344
01149911	345
11450566	346
00506040	347
05706629	348
05706228	349
01475831	350
01483324	351
00369399	352
00369802	353
01800422	354
06716796	355
04902925	356
00683185	357
00015303	358
00015498	359
10334567	360
07891726	361
00459114	362
06946497	363
02958126	364
00749767	365
02537407	366
08875547	367
08540532	368
02045790	369
00342028	370
01134699	371
01305361	372
02085742	373
00869126	374
02329292	375
05246511	376
01740892	377
02512922	378
01522052	379
10781984	380
10548227	381
01177033	382
00807461	383
01140794	384
02512053	385
01115411	386
00044673	387
00855295	388
06777794	389
13758745	390
05635188	391
01097031	392
05640184	393
07450343	394
02599939	395
08274923	396
01111816	397
00133417	398
01716227	399
01549291	400
02513740	401
00052146	402
05945508	403
10515194	404
09759501	405
01424456	406
06201136	407
10059582	408
02271137	409
10216106	410
01647867	411
06773976	412
13459322	413
06055946	414
08877807	415
08524735	416
13560417	417
00210259	418
01924505	419
10293332	420
00074790	421
