04300080	0
00331842	1
04085873	2
03315644	3
09060768	4
09166902	5
02502212	6
02502357	7
02644967	8
02645143	9
08860123	10
04188064	11
01648818	12
01648993	13
00091124	14
14361182	15
00880227	16
10095869	17
00904046	18
13990502	19
07644382	20
07650637	21
12978969	22
12979129	23
06696025	24
00768778	25
08723006	26
08728595	27
10118382	28
00605310	29
13007195	30
13007417	31
01262936	32
07851054	33
15055633	34
00575720	35
09044862	36
09292751	37
00619183	38
15159819	39
00015498	40
15273626	41
14487184	42
00427786	43
08726745	44
08727396	45
03009477	46
03813704	47
01567888	48
09284015	49
02581108	50
02580336	51
01653509	52
01639765	53
01894040	54
01894207	55
08640111	56
02336947	57
01876667	58
01876326	59
13060912	60
13061704	61
02600953	62
02601200	63
06871384	64
06865345	65
08897065	66
09700492	67
08729626	68
09064468	69
02553196	70
02620033	71
02458135	72
02456962	73
00718573	74
01268112	75
01904120	76
00057306	77
15015501	78
00504676	79
03599964	80
03758720	81
02720201	82
12980231	83
12981595	84
08766988	85
08769645	86
09293917	87
09403734	88
12039743	89
12048772	90
08012765	91
08392137	92
01305361	93
03933529	94
01642671	95
01643374	96
03828465	97
02721538	98
08251877	99
08240633	100
09452395	101
09477890	102
01269008	103
04521987	104
07710616	105
07566863	106
15170786	107
15169873	108
00154778	109
00365709	110
07978423	111
06372680	112
08894456	113
08895771	114
13572436	115
06263020	116
02701445	117
08437968	118
08437515	119
06295235	120
02892948	121
02446014	122
02446206	123
08764107	124
08765771	125
06973610	126
03075191	127
09089139	128
09089923	129
01972131	130
00124442	131
02581803	132
08482577	133
01871406	134
01871699	135
08168978	136
08167365	137
01234345	138
00421535	139
01269360	140
01075117	141
02627292	142
02626762	143
14991927	144
14991712	145
06841365	146
00190023	147
10464542	148
00657016	149
09307300	150
02102605	151
02101108	152
02400139	153
02423465	154
09141526	155
03020927	156
07961016	157
09273447	158
08887013	159
06767777	160
00953923	161
08554440	162
02804590	163
08929922	164
08944561	165
02568392	166
10621514	167
14040846	168
00211108	169
00073584	170
11517494	171
02543412	172
02543565	173
07491591	174
13016457	175
13231436	176
08849753	177
09421191	178
09326662	179
09303008	180
02366825	181
02366959	182
02196690	183
02196948	184
08564307	185
02341108	186
02341288	187
00897241	188
10146927	189
02608176	190
10352299	191
01881857	192
01881171	193
02073041	194
02073250	195
02262542	196
14481080	197
02638323	198
02641063	199
09370773	200
09232165	201
01481027	202
01480770	203
08197386	204
08337324	205
13034953	206
13037124	207
08207540	208
08207209	209
09059274	210
09419281	211
09407346	212
04434932	213
00963241	214
00963283	215
12998349	216
13000372	217
01050896	218
06860177	219
09023321	220
07916970	221
02620318	222
02620443	223
10690421	224
10726786	225
08809749	226
08810220	227
00419137	228
00147862	229
00030358	230
00029378	231
01041674	232
00085626	233
09117351	234
09330604	235
08801678	236
08811982	237
09114401	238
07752264	239
02657805	240
02658079	241
09039411	242
09203217	243
09057311	244
09288946	245
01908039	246
01193886	247
00999817	248
01148283	249
00508952	250
02649689	251
02651412	252
03327234	253
01588134	254
02420789	255
03599761	256
03792334	257
02799897	258
02510240	259
02510455	260
04115456	261
09126305	262
09224325	263
09138935	264
09222880	265
10775128	266
01141938	267
09040839	268
01073655	269
01193099	270
10285135	271
09807754	272
02595217	273
02595339	274
03534890	275
03160309	276
13019017	277
07189411	278
00866505	279
13043264	280
11594676	281
10336904	282
02613181	283
02612657	284
03836062	285
03017070	286
01954852	287
00651954	288
02641825	289
02642107	290
03325769	291
02631659	292
10406072	293
09700964	294
00148472	295
13556509	296
01439121	297
01438208	298
09410724	299
04781967	300
02751623	301
02972499	302
08785343	303
09049303	304
09134386	305
08019913	306
02346627	307
02329401	308
01550429	309
01550953	310
02692232	311
02687992	312
08039601	313
00089351	314
02310482	315
09711132	316
09886010	317
10320863	318
08285896	319
00441212	320
02074915	321
02116959	322
14536831	323
08770932	324
11450566	325
00505802	326
09042213	327
04072811	328
00025654	329
02402409	330
00215683	331
04449796	332
02583780	333
00962722	334
00298041	335
08366202	336
08800258	337
08800676	338
01944617	339
01939598	340
00287258	341
00283911	342
01680132	343
01896031	344
13065215	345
11592146	346
08951957	347
06845599	348
03755991	349
12074678	350
00782072	351
10722965	352
14842992	353
01292727	354
09090825	355
09380817	356
07804152	357
07802417	358
09092497	359
09093472	360
14910165	361
14732946	362
01645093	363
01645278	364
08254055	365
08253640	366
01482071	367
01480516	368
14672224	369
14672023	370
02595702	371
02594552	372
13753067	373
00281132	374
02007417	375
09341465	376
01650509	377
01651059	378
00218475	379
03251766	380
13044778	381
12992868	382
01547641	383
01547390	384
09091909	385
08638442	386
01547459	387
01548143	388
13881381	389
06778102	390
10224098	391
03093574	392
03868044	393
09131654	394
09405949	395
04508062	396
02967626	397
11507321	398
11499817	399
13208468	400
13208705	401
06214744	402
09945603	403
07642182	404
00980908	405
05960464	406
02368787	407
04993882	408
09192708	409
08871007	410
08876975	411
02628467	412
02628600	413
09761068	414
02434541	415
11764231	416
11764814	417
15273955	418
00014742	419
09103377	420
08695539	421
12078172	422
12041446	423
01778568	424
02011810	425
13560417	426
13456715	427
00409281	428
09863749	429
09377315	430
02422249	431
03783017	432
02718811	433
00450335	434
01958615	435
03555426	436
10619176	437
06214580	438
02608004	439
09368224	440
15186871	441
05716744	442
01480880	443
03553708	444
00256746	445
01596645	446
01626134	447
10117267	448
13211516	449
13211790	450
05872742	451
14712036	452
00025728	453
01643657	454
08943601	455
02456147	456
02456275	457
14747168	458
14747338	459
09089782	460
02971469	461
06990000	462
12963796	463
12966386	464
07573103	465
07572957	466
12053138	467
12053405	468
07573241	469
09731436	470
09634494	471
03905730	472
03525454	473
13987423	474
02463990	475
10564800	476
07035420	477
07033007	478
07153727	479
00853958	480
10548227	481
00590518	482
02458822	483
02458517	484
02426634	485
09407043	486
02064608	487
02064816	488
03979847	489
14593671	490
01502946	491
03938244	492
10548681	493
08808292	494
08808452	495
01653384	496
12062468	497
02525866	498
02527498	499
02646117	500
02902079	501
04008947	502
09328904	503
10452752	504
10472799	505
03694490	506
04547592	507
01130607	508
07380144	509
02088627	510
09331328	511
07443210	512
00223500	513
09109444	514
09407632	515
02748618	516
15009843	517
08018189	518
08806897	519
09161090	520
02470451	521
02470899	522
08395682	523
08874469	524
08546183	525
12975207	526
12975608	527
02602215	528
02602620	529
02663849	530
07791274	531
07595751	532
00842692	533
01169704	534
01302086	535
01300242	536
08626947	537
02310007	538
02281485	539
07556637	540
01428155	541
02545569	542
00264875	543
14599641	544
12968408	545
12968658	546
01253778	547
01706889	548
09127461	549
09233715	550
12102133	551
12101870	552
00991838	553
10082146	554
03568653	555
02546177	556
02546331	557
09071690	558
09075007	559
09371360	560
03807052	561
03809939	562
01086945	563
13265904	564
02176611	565
02176747	566
10454972	567
09884391	568
14879750	569
14879605	570
01064148	571
01675190	572
00487653	573
02831595	574
09688008	575
02957823	576
01446283	577
01447822	578
15228267	579
15154774	580
02934594	581
05556943	582
13773539	583
04396466	584
02631349	585
10163723	586
02996840	587
02716866	588
12968882	589
12969670	590
05408388	591
14807929	592
14881303	593
02335363	594
01449252	595
01449374	596
01649170	597
04135315	598
11875691	599
11868814	600
02137549	601
02134971	602
02352591	603
07424109	604
14747587	605
14745635	606
02498355	607
02498888	608
08174398	609
08953324	610
02618697	611
00442267	612
01427278	613
09772746	614
09066534	615
02733187	616
05395690	617
11495041	618
00403401	619
09937489	620
01245986	621
01245637	622
09108164	623
09340203	624
03626115	625
01531265	626
08082236	627
08082602	628
02429695	629
02434834	630
01448767	631
01449586	632
02174115	633
00076393	634
09084750	635
09473808	636
02073679	637
02073831	638
12221522	639
12221191	640
07927931	641
09100982	642
02596381	643
02594250	644
09928845	645
02339768	646
02339922	647
06125041	648
05996646	649
09366317	650
13029946	651
04238321	652
01353670	653
13052431	654
02619029	655
02619409	656
03298211	657
02830852	658
01633949	659
01626600	660
08850741	661
02616851	662
08728066	663
02083038	664
02119961	665
07688412	666
07689003	667
12054499	668
02134589	669
02136285	670
06366581	671
00135285	672
09356080	673
02432983	674
02430045	675
08250635	676
02571300	677
12963307	678
11590783	679
07571547	680
07571324	681
02469588	682
02501101	683
00550016	684
10318892	685
02391049	686
02374149	687
06947479	688
02927512	689
08936647	690
08875547	691
08540532	692
01472303	693
01472502	694
09093608	695
09452017	696
04988258	697
04987620	698
04201733	699
02814533	700
09148970	701
09405515	702
02118854	703
08359949	704
08984788	705
09166304	706
09268927	707
09386842	708
10160624	709
10490421	710
02572904	711
02573075	712
01354006	713
14705718	714
02365672	715
02365848	716
09762509	717
01720980	718
12994979	719
13023292	720
01853696	721
01915365	722
05921685	723
09704630	724
08873622	725
08340153	726
08347704	727
02390101	728
10338094	729
09692250	730
01503061	731
08215248	732
08190754	733
09153570	734
00828990	735
00086835	736
12992464	737
00578795	738
01044533	739
07127252	740
02643673	741
02394068	742
03654086	743
15244351	744
06211078	745
00680485	746
08358594	747
