54966	21	61860
88657	33	35517
52937	21	33865
61900	33	105060
100636	0	17082
23587	21	16335
19495	18	90401
70429	21	91972
8319	21	59566
15608	34	66343
25707	21	29502
61209	13	122008
88116	33	101144
57337	21	112952
4096	33	78755
32945	0	27616
38154	1	113295
46315	11	46314
94460	13	122008
45101	18	116300
32875	21	59638
92385	21	2459
72052	34	80521
114472	33	34186
25268	27	16447
79998	21	27174
71821	21	14566
84356	33	34436
918	21	120751
106881	1	61926
109632	33	25052
65234	21	66903
52987	21	40
46978	33	7694
78885	27	72788
99891	21	33602
114293	33	34579
74177	33	82312
61008	13	121810
1910	33	35868
12348	21	64892
84856	33	17287
12324	21	14004
32074	33	60190
87913	21	50189
64300	0	43198
67244	27	80293
119819	34	89619
120669	21	85494
16963	27	69349
80500	27	117311
71992	33	33954
62877	21	84756
106503	33	14357
27040	21	112637
17741	21	20774
55449	21	87970
50118	23	11709
40408	20	60357
3461	21	34181
79530	21	46922
13957	33	79022
115415	33	34166
13771	21	84657
1969	20	75178
75416	21	101492
75714	23	79448
116254	21	34383
1247	21	62942
18226	13	121810
100391	34	82814
57125	33	16392
3874	33	19651
68757	21	46023
100871	33	674
116010	18	83811
55373	21	68914
111480	33	9100
119907	21	36648
72387	33	14509
96373	21	80323
52569	33	116859
75281	18	43219
104284	21	76965
94012	21	34592
8460	21	106403
60559	18	80594
71481	21	97190
31371	27	83606
76050	33	68592
103328	27	1836
41694	27	102735
4791	13	122008
32101	33	32956
31152	33	27252
62294	21	68832
67890	21	113904
17348	0	108406
63729	0	102517
24749	33	3196
3543	21	34303
22085	27	8817
36719	33	90795
121234	34	43112
23574	33	115496
28083	33	119146
40057	21	65334
2626	13	122008
103410	21	84771
29320	21	34643
30075	33	30245
119228	33	34208
99459	33	13299
92797	13	122008
31686	33	111851
7168	33	66560
64821	36	51603
4810	21	45681
73535	13	122008
32066	33	6869
17414	14	122283
91124	33	34387
60356	21	96060
120010	21	74370
24566	13	122008
78721	23	63742
58293	13	122008
9484	33	62825
11130	27	11560
65545	14	122263
52534	34	19204
93591	21	82922
32109	21	2398
17599	21	484
56345	21	67219
57883	33	22520
105898	18	55833
107363	33	16095
38232	21	106403
51012	27	67128
5967	21	123049
30758	18	13436
101331	33	105973
87216	27	87211
29223	27	80431
100279	13	122008
104100	27	110881
94884	0	48141
62871	33	84780
61722	33	85031
64960	21	103518
114930	27	36247
77080	33	28604
56189	21	13981
105017	21	80615
57591	33	87374
91477	23	80584
66006	21	48085
16101	18	26230
86654	33	21584
92673	21	61779
118286	21	65305
15655	33	98878
14053	33	43341
15040	33	15275
107810	21	27282
59340	33	404
109749	33	106617
60643	33	77241
15087	21	50656
50877	33	2431
32688	21	27213
59065	27	2852
